x y z risk twi slope
568.395 4223.48 75.103 0.488266 10.2932 1.4512
569.475 4223.48 70.0505 0.4928 10.4784 3.77319
570.555 4223.48 61.126 0.381072 13.741 0.0546016
571.635 4223.48 62.5888 0.458362 11.1383 0.295814
572.715 4223.48 67.6215 0.474044 10.4451 0.609988
573.795 4223.48 71.4105 0.392295 13.3896 0.481168
574.875 4223.48 75.1835 0.453236 11.1383 0.974344
575.955 4223.48 77.7556 0.454616 11.1383 0.508274
577.035 4223.48 81.5975 0.421703 12.391 0.498565
578.115 4223.48 84.6241 0.476901 10.4451 0.330098
579.195 4223.48 85.3191 0.475426 10.4451 0.253627
580.275 4223.48 82.8783 0.304244 16.976 0.308475
581.355 4223.48 84.8334 0.401819 13.0101 0.168341
582.435 4223.48 88.0693 0.474914 10.4451 0.215124
583.515 4223.48 89.5968 0.454569 11.1383 0.264203
584.595 4223.48 91.4601 0.456312 11.1383 0.406289
585.675 4223.48 95.4431 0.4735 10.4451 0.114797
586.755 4223.48 96.3236 0.410569 12.6423 0.254789
587.835 4223.48 99.7859 0.472346 10.4451 0.0797101
588.915 4223.48 102.978 0.32904 15.3796 0.0564841
589.995 4223.48 106 0.470583 10.4451 0.114073
591.075 4223.48 105.853 0.331878 15.2491 0.209966
592.155 4223.48 109.234 0.298389 17.981 0.481347
593.235 4223.48 115.44 0.46804 10.4451 0.366765
594.315 4223.48 118.483 0.466381 10.4451 0.300434
595.395 4223.48 120.789 0.367295 14.0702 1.16036
596.475 4223.48 127.095 0.40716 12.5246 0.639172
597.555 4223.48 135.97 0.449307 11.0762 0.547799
598.635 4223.48 141.083 0.446023 11.1102 0.313318
599.715 4223.48 152.295 0.47009 10.171 1.00176
600.795 4223.48 163.582 0.490156 9.59079 1.62417
601.875 4223.48 206.47 0.446636 10.019 5.39957
602.955 4223.48 361.571 0.526651 7.65953 21.7206
604.035 4223.48 602.326 0.548047 9.12077 9.12802
605.115 4223.48 437.555 0.476487 7.93156 12.7979

456.075 4222.4 -120 -0.06 0 0
457.155 4222.4 -120 -0.06 0 0
458.235 4222.4 59.5079 0.538247 7.87054 13.3303
459.315 4222.4 233.983 0.567498 7.90371 10.9507
460.395 4222.4 128.183 0.534378 10.6194 12.9872
461.475 4222.4 162.785 0.614876 7.3564 18.5556
462.555 4222.4 156.161 0.660753 8.62237 23.8022
463.635 4222.4 389.271 0.491267 8.27262 10.4323
464.715 4222.4 84.1489 0.477507 9.10909 11.7324
465.795 4222.4 86.3005 0.532712 8.66464 13.4731
466.875 4222.4 108.694 0.55373 7.96083 13.0817
467.955 4222.4 -120 -0.06 0 0
469.035 4222.4 -120 -0.06 0 0
470.115 4222.4 -120 -0.06 0 0
471.195 4222.4 -120 -0.06 0 0
472.275 4222.4 -120 -0.06 0 0
473.355 4222.4 -120 -0.06 0 0
474.435 4222.4 -120 -0.06 0 0
475.515 4222.4 -120 -0.06 0 0
476.595 4222.4 -120 -0.06 0 0
477.675 4222.4 -120 -0.06 0 0
478.755 4222.4 -120 -0.06 0 0
479.835 4222.4 -120 -0.06 0 0
480.915 4222.4 -120 -0.06 0 0
481.995 4222.4 -120 -0.06 0 0
483.075 4222.4 -120 -0.06 0 0
484.155 4222.4 -120 -0.06 0 0
485.235 4222.4 66.131 0.505741 8.93219 6.13465
486.315 4222.4 92.1582 0.463205 9.33848 7.8935
487.395 4222.4 86.2037 0.449792 11.8457 4.55403
488.475 4222.4 125.045 0.488392 9.57056 2.46447
489.555 4222.4 123.831 0.550717 9.19502 8.59256
490.635 4222.4 55.3472 0.475626 10.2203 2.53954
491.715 4222.4 183.051 0.50471 9.30105 0.837047
492.795 4222.4 71.0558 0.477688 11.8936 12.8323
493.875 4222.4 53.1847 0.469247 10.5204 2.48579
494.955 4222.4 151.361 0.529936 9.94461 11.8415
496.035 4222.4 355.275 0.490251 7.56827 17.9392
497.115 4222.4 466.798 0.611143 6.99391 29.5076
498.195 4222.4 367.208 0.569087 7.53915 18.2406
499.275 4222.4 274.028 0.469848 9.52061 10.2195
500.355 4222.4 268.356 0.570316 8.16909 6.42305
501.435 4222.4 347.705 0.62098 8.32376 13.7393
502.515 4222.4 361.057 0.648946 8.13638 21.3572
503.595 4222.4 331.462 0.4712 8.65121 14.8929
504.675 4222.4 352.45 0.496125 7.67378 18.8141
505.755 4222.4 284.027 0.582963 7.52833 19.4439
506.835 4222.4 87.3637 0.540854 8.78252 5.19515
507.915 4222.4 52.604 0.417272 12.5152 0.969625
508.995 4222.4 52 0.324544 15.8256 0
510.075 4222.4 52 0.322868 15.8919 0
511.155 4222.4 54.6958 0.450552 11.3665 1.97158
512.235 4222.4 94.0926 0.559869 8.4866 10.6738
513.315 4222.4 69.1024 0.478539 10.4451 0.465332
514.395 4222.4 64.9361 0.478826 10.4451 0.904905
515.475 4222.4 66.5335 0.492917 9.79281 3.2625
516.555 4222.4 54.7957 0.449325 11.5437 0.165316
517.635 4222.4 50.0043 0.448684 11.5437 0.181203
518.715 4222.4 55.8843 0.529474 9.18791 3.53409
519.795 4222.4 128.646 0.589159 8.19351 8.02275
520.875 4222.4 47.6854 0.315455 16.1545 0.35504
521.955 4222.4 46.949 0.433253 12.0546 0.298168
523.035 4222.4 47.8639 0.475559 10.6864 1.03448
524.115 4222.4 184.606 0.580775 7.94175 5.73389
525.195 4222.4 268.411 0.541189 8.18172 4.94677
526.275 4222.4 138.563 0.519965 8.60631 6.13987
527.355 4222.4 60.3333 0.387128 13.4165 1.57287
528.435 4222.4 41.4231 0.455443 11.1071 0.550137
529.515 4222.4 25.2034 0.411521 12.7477 0.923896
530.595 4222.4 33.8626 0.481648 10.4451 1.71124
531.675 4222.4 30.6691 0.379409 13.664 0.415037
532.755 4222.4 30.7908 0.451609 11.1383 0.417979
533.835 4222.4 30.9868 0.472896 10.4451 0.745064
534.915 4222.4 28.5751 0.470049 10.4451 0.686039
535.995 4222.4 21.6834 0.396039 12.93 0.151561
537.075 4222.4 19.0861 0.467013 10.4451 0.374295
538.155 4222.4 14.0063 0.406574 12.5246 0.56707
539.235 4222.4 12.9571 0.290816 19.9707 0.149997
540.315 4222.4 13.4414 0.391003 12.93 0.113142
541.395 4222.4 15.5433 0.357758 13.9715 0.408877
542.475 4222.4 18.6279 0.46082 10.4451 0.0229646
543.555 4222.4 18.0247 0.38084 13.1532 0.554335
544.635 4222.4 19.8087 0.459913 10.4451 0.152384
545.715 4222.4 21.5785 0.458136 10.4451 0.543202
546.795 4222.4 21.1803 0.442425 11.1383 0.252643
547.875 4222.4 23.9192 0.463266 10.4451 0.177817
548.955 4222.4 25.4709 0.463151 10.4451 0.276449
550.035 4222.4 26.8166 0.462275 10.4451 0.401301
551.115 4222.4 27.5135 0.466883 10.4451 0.288322
552.195 4222.4 29.4356 0.466931 10.4451 0.117229
553.275 4222.4 30.0238 0.467407 10.4451 0.365175
554.355 4222.4 32.7857 0.46621 10.4451 0.426423
555.435 4222.4 34.8 0.482811 9.37348 3.74225
556.515 4222.4 34.3559 0.300343 16.3144 0.301464
557.595 4222.4 37.0457 0.470728 10.4451 0.358327
558.675 4222.4 39.1851 0.473346 10.4451 0.397657
559.755 4222.4 40.6215 0.452363 11.1383 0.225094
560.835 4222.4 43.5045 0.474724 10.4451 0.4755
561.915 4222.4 44.4753 0.327574 15.5014 0.367312
562.995 4222.4 46.0139 0.454175 11.1383 0.575546
564.075 4222.4 48.1203 0.444516 11.5437 0.277837
565.155 4222.4 51.6558 0.303233 19.5133 0.392835
566.235 4222.4 53.0317 0.306464 19.4895 0.547101
567.315 4222.4 55.1559 0.307118 19.4823 0.557371
568.395 4222.4 57.7177 0.482537 10.4451 0.909636
569.475 4222.4 59.8389 0.477593 10.4451 0.177382
570.555 4222.4 61.039 0.477222 10.4451 0.290053
571.635 4222.4 64.9255 0.382983 13.7032 0.594247
572.715 4222.4 70.6391 0.446748 11.5437 0.411853
573.795 4222.4 78.3016 0.476661 10.4451 0.60629
574.875 4222.4 80.9655 0.434797 11.8314 0.824334
575.955 4222.4 85.9976 0.456405 11.1383 0.515774
577.035 4222.4 90.6187 0.394782 13.2783 0.484386
578.115 4222.4 91.8543 0.379061 13.9109 0.413105
579.195 4222.4 92.4205 0.406097 12.843 0.626902
580.275 4222.4 90.0888 0.342546 15.0895 0.259972
581.355 4222.4 86.3503 0.42878 12.0546 0.483044
582.435 4222.4 87.5502 0.382456 13.741 0.0957637
583.515 4222.4 101.186 0.497393 9.4668 1.84951
584.595 4222.4 100.741 0.470805 10.1621 2.70324
585.675 4222.4 102.478 0.405734 12.7064 1.13313
586.755 4222.4 106.598 0.421001 12.1383 0.994551
587.835 4222.4 105.763 0.337417 15.0503 0.659545
588.915 4222.4 108.466 0.437921 11.5437 0.859673
589.995 4222.4 107.933 0.333086 15.1725 0.543526
591.075 4222.4 110.976 0.424092 12.0546 0.484004
592.155 4222.4 113.573 0.471281 10.4451 0.185034
593.235 4222.4 116.256 0.47414 10.4451 0.985826
594.315 4222.4 119.066 0.296684 16.9144 0.164983
595.395 4222.4 122.6 0.46925 10.4451 0.186515
596.475 4222.4 126.313 0.469754 10.4451 0.439577
597.555 4222.4 130.719 0.466072 10.4451 0.394838
598.635 4222.4 136.08 0.437318 11.5437 0.819482
599.715 4222.4 146.586 0.465676 10.4451 0.577236
600.795 4222.4 156.686 0.475304 9.26241 6.97657
601.875 4222.4 211.64 0.51979 9.54758 6.6943
602.955 4222.4 253.289 0.458065 10.9061 4.65924
604.035 4222.4 408.651 0.596974 8.84301 14.5422
605.115 4222.4 399.44 0.603623 9.04767 22.6981

456.075 4221.31 -120 -0.06 0 0
457.155 4221.31 -120 -0.06 0 0
458.235 4221.31 8.62448 0.488439 8.60416 6.18134
459.315 4221.31 80.0116 0.43301 9.63167 13.081
460.395 4221.31 249.234 0.511149 8.32661 4.66142
461.475 4221.31 88.4555 0.49587 7.61335 12.8568
462.555 4221.31 10.6468 0.38579 12.4998 2.84135
463.635 4221.31 250.391 0.619402 8.12246 21.1629
464.715 4221.31 204.978 0.54689 7.08179 18.7801
465.795 4221.31 9.42489 0.502046 9.66523 6.16822
466.875 4221.31 23.0673 0.580145 7.88976 9.52271
467.955 4221.31 -120 -0.06 0 0
469.035 4221.31 -120 -0.06 0 0
470.115 4221.31 -120 -0.06 0 0
471.195 4221.31 -120 -0.06 0 0
472.275 4221.31 -120 -0.06 0 0
473.355 4221.31 -120 -0.06 0 0
474.435 4221.31 -120 -0.06 0 0
475.515 4221.31 -120 -0.06 0 0
476.595 4221.31 -120 -0.06 0 0
477.675 4221.31 -120 -0.06 0 0
478.755 4221.31 -120 -0.06 0 0
479.835 4221.31 -120 -0.06 0 0
480.915 4221.31 -120 -0.06 0 0
481.995 4221.31 -120 -0.06 0 0
483.075 4221.31 -120 -0.06 0 0
484.155 4221.31 -120 -0.06 0 0
485.235 4221.31 7.16244 0.388274 13.3412 2.05413
486.315 4221.31 43.2783 0.484856 9.54222 5.45338
487.395 4221.31 112.976 0.503918 8.79962 4.14474
488.475 4221.31 137.228 0.490154 9.50809 2.35957
489.555 4221.31 139.37 0.491728 8.8197 10.0086
490.635 4221.31 109.846 0.483972 7.96964 11.2251
491.715 4221.31 45.6372 0.495062 9.93962 4.6825
492.795 4221.31 42.2412 0.47421 10.4444 2.1087
493.875 4221.31 99.0502 0.511529 9.19675 3.46402
494.955 4221.31 385.001 0.569156 7.54088 19.8624
496.035 4221.31 418.362 0.553126 8.21027 3.92319
497.115 4221.31 427.901 0.505784 9.69578 7.61447
498.195 4221.31 325.659 0.540973 7.84112 14.4509
499.275 4221.31 196.006 0.450074 12.0576 8.63684
500.355 4221.31 199.196 0.336051 14.6072 3.84455
501.435 4221.31 284.873 0.552501 7.20913 20.8979
502.515 4221.31 440.501 0.497657 7.96234 10.1973
503.595 4221.31 245.768 0.495285 8.45776 10.3517
504.675 4221.31 270.568 0.61324 7.36735 14.2425
505.755 4221.31 138.043 0.554506 7.66697 8.1513
506.835 4221.31 132.596 0.565781 8.30485 5.8868
507.915 4221.31 82.9065 0.543667 8.19375 8.17176
508.995 4221.31 52 0.43818 11.8314 0
510.075 4221.31 56.5772 0.48126 9.91848 2.59877
511.155 4221.31 84.2325 0.501956 9.33645 2.39387
512.235 4221.31 77.137 0.40385 12.9782 0.547763
513.315 4221.31 102.921 0.51961 9.08742 6.82891
514.395 4221.31 91.9658 0.451593 11.1062 1.50713
515.475 4221.31 88.6097 0.493344 8.55848 8.02069
516.555 4221.31 60.6403 0.44121 11.7012 1.06884
517.635 4221.31 49.6759 0.461494 11.0343 1.04964
518.715 4221.31 48.9841 0.477059 10.4451 0.181506
519.795 4221.31 47.172 0.443309 11.5437 0.496957
520.875 4221.31 48.1369 0.302963 17.0652 0.149342
521.955 4221.31 46.1006 0.49697 9.75077 0.11185
523.035 4221.31 50.7181 0.424237 11.764 2.59762
524.115 4221.31 177.224 0.54915 7.78836 14.7181
525.195 4221.31 268.662 0.539157 8.69828 7.73996
526.275 4221.31 108.955 0.34181 13.1705 12.8314
527.355 4221.31 178.352 0.561754 7.52147 17.3407
528.435 4221.31 36.0855 0.452862 11.1041 1.21882
529.515 4221.31 24.2041 0.47217 10.4451 0.441676
530.595 4221.31 21.1108 0.434951 11.8314 0.812549
531.675 4221.31 22.0509 0.470247 10.4451 0.358502
532.755 4221.31 23.2982 0.409849 12.5246 1.34691
533.835 4221.31 24.1639 0.376257 13.7032 0.541891
534.915 4221.31 21.728 0.394303 13.0101 0.368367
535.995 4221.31 21.5138 0.465805 10.4451 0.847606
537.075 4221.31 15.6405 0.466306 10.4451 0.966739
538.155 4221.31 12.4652 0.289132 17.9396 0.221884
539.235 4221.31 15.0952 0.464643 10.4451 0.344883
540.315 4221.31 15.8337 0.46195 10.4451 0.177696
541.395 4221.31 16.6241 0.46252 10.4451 0.278433
542.475 4221.31 17.9257 0.460424 10.4451 0.156005
543.555 4221.31 17.5443 0.382798 13.1532 0.742319
544.635 4221.31 17.2433 0.399682 12.5246 0.186895
545.715 4221.31 18.7119 0.353142 14.2293 0.376121
546.795 4221.31 20.8074 0.399559 12.6423 0.271805
547.875 4221.31 24.3147 0.462729 10.4451 0.218324
548.955 4221.31 24.2263 0.464396 10.4451 0.077409
550.035 4221.31 24.4416 0.385016 13.2177 0.133499
551.115 4221.31 23.2763 0.337474 14.8271 0.764287
552.195 4221.31 26.6355 0.467299 10.4451 0.493672
553.275 4221.31 28.2753 0.364115 14.056 0.127337
554.355 4221.31 29.7983 0.394501 13.0842 0.417642
555.435 4221.31 43.8117 0.480988 9.76379 6.17613
556.515 4221.31 36.3104 0.460385 10.9026 0.30086
557.595 4221.31 37.7432 0.475263 10.4451 0.510473
558.675 4221.31 39.7951 0.307482 16.2166 0.177634
559.755 4221.31 40.8939 0.473328 10.4451 0.298296
560.835 4221.31 42.2304 0.312552 16.0727 0.196613
561.915 4221.31 45.2284 0.476472 10.4451 0.357762
562.995 4221.31 47.2584 0.4561 11.1383 0.294116
564.075 4221.31 48.7142 0.304791 19.5142 0.130513
565.155 4221.31 50.9109 0.455936 11.1383 0.544092
566.235 4221.31 65.8253 0.467309 10.4451 7.18915
567.315 4221.31 56.5244 0.329854 15.5926 0.509163
568.395 4221.31 57.9907 0.313798 16.115 0.541102
569.475 4221.31 63.326 0.446604 11.5437 0.415682
570.555 4221.31 66.808 0.478218 10.4451 0.691705
571.635 4221.31 70.2461 0.440075 11.8314 0.611327
572.715 4221.31 76.9158 0.395835 13.3896 0.46018
573.795 4221.31 83.0903 0.351971 14.8759 0.71534
574.875 4221.31 91.0086 0.442132 11.7553 0.844871
575.955 4221.31 97.5827 0.304341 17.0214 0.671362
577.035 4221.31 100.589 0.460843 10.9789 0.936118
578.115 4221.31 101.686 0.405911 12.854 1.01071
579.195 4221.31 103.492 0.419519 12.456 0.601992
580.275 4221.31 103.772 0.489237 10.0128 0.71327
581.355 4221.31 102.45 0.507354 8.76939 4.1182
582.435 4221.31 140.687 0.513788 8.32311 7.23729
583.515 4221.31 174.769 0.473812 9.21566 8.62614
584.595 4221.31 298.958 0.560113 7.72255 16.6418
585.675 4221.31 134.425 0.533688 8.19093 3.25964
586.755 4221.31 121.716 0.447639 11.2659 1.06713
587.835 4221.31 121.135 0.439121 11.4314 1.60962
588.915 4221.31 117.837 0.385104 13.3845 0.992076
589.995 4221.31 119.202 0.35352 14.4705 0.827873
591.075 4221.31 119.93 0.450406 11.1383 0.671192
592.155 4221.31 121.335 0.478596 10.2805 0.383301
593.235 4221.31 124.406 0.516071 9.52949 3.92535
594.315 4221.31 123.423 0.402775 12.7477 0.659381
595.395 4221.31 123.515 0.29331 16.8972 0.587676
596.475 4221.31 128.709 0.464987 10.4451 0.715619
597.555 4221.31 128.229 0.29554 17.0771 0.613046
598.635 4221.31 131.643 0.336151 14.9777 0.192157
599.715 4221.31 137.282 0.338562 14.8995 0.46987
600.795 4221.31 146.355 0.374899 13.6257 0.869734
601.875 4221.31 173.042 0.504164 9.23648 1.80691
602.955 4221.31 246.256 0.453919 9.03508 16.003
604.035 4221.31 455.72 0.48453 7.74668 11.887
605.115 4221.31 536.368 0.524552 8.21905 23.2727

456.075 4220.23 -120 -0.06 0 0
457.155 4220.23 -120 -0.06 0 0
458.235 4220.23 -120 -0.06 0 0
459.315 4220.23 50.2926 0.633552 7.83946 17.7558
460.395 4220.23 94.246 0.570873 8.80402 14.5852
461.475 4220.23 132.086 0.544563 8.25002 13.2308
462.555 4220.23 40.0478 0.52703 8.6989 4.37845
463.635 4220.23 163.21 0.645439 7.59385 22.2174
464.715 4220.23 260.812 0.542469 7.54048 13.8961
465.795 4220.23 15.6132 0.460536 10.2993 9.02415
466.875 4220.23 -120 -0.06 0 0
467.955 4220.23 -120 -0.06 0 0
469.035 4220.23 -120 -0.06 0 0
470.115 4220.23 -120 -0.06 0 0
471.195 4220.23 -120 -0.06 0 0
472.275 4220.23 -120 -0.06 0 0
473.355 4220.23 -120 -0.06 0 0
474.435 4220.23 -120 -0.06 0 0
475.515 4220.23 -120 -0.06 0 0
476.595 4220.23 -120 -0.06 0 0
477.675 4220.23 -120 -0.06 0 0
478.755 4220.23 -120 -0.06 0 0
479.835 4220.23 -120 -0.06 0 0
480.915 4220.23 -120 -0.06 0 0
481.995 4220.23 -120 -0.06 0 0
483.075 4220.23 -120 -0.06 0 0
484.155 4220.23 -120 -0.06 0 0
485.235 4220.23 3.26989 0.484693 9.7591 1.64288
486.315 4220.23 71.8946 0.516364 8.17702 14.2647
487.395 4220.23 107.484 0.528213 8.56673 9.37215
488.475 4220.23 139.484 0.596285 8.21003 11.9824
489.555 4220.23 189.816 0.466068 9.77152 9.84981
490.635 4220.23 281.779 0.535652 7.52337 22.4176
491.715 4220.23 79.4854 0.483349 8.89526 6.33971
492.795 4220.23 35.189 0.446796 10.9925 1.67342
493.875 4220.23 121.181 0.472892 8.46591 10.7088
494.955 4220.23 171.471 0.481162 11.6135 8.40023
496.035 4220.23 393.605 0.625079 7.69877 26.5226
497.115 4220.23 492.264 0.664623 7.34361 16.4303
498.195 4220.23 282.529 0.670712 7.13053 19.4292
499.275 4220.23 256.786 0.495817 7.53902 14.2378
500.355 4220.23 325.986 0.506134 7.9679 10.3937
501.435 4220.23 371.086 0.50461 8.17475 16.8598
502.515 4220.23 314.763 0.50409 9.99065 7.74566
503.595 4220.23 356.119 0.620694 7.27658 17.177
504.675 4220.23 177.699 0.546418 7.95823 5.46866
505.755 4220.23 212.332 0.496639 7.58785 22.3227
506.835 4220.23 64.516 0.401829 12.0888 7.15726
507.915 4220.23 263.802 0.507529 6.9484 18.2315
508.995 4220.23 70.4136 0.498008 8.94529 4.67997
510.075 4220.23 62.5294 0.340353 14.9777 1.96627
511.155 4220.23 80.7022 0.395279 13.1843 0.805842
512.235 4220.23 91.4538 0.486641 9.9568 0.983239
513.315 4220.23 129.35 0.467757 8.62609 13.7584
514.395 4220.23 181.703 0.57573 8.05055 16.7461
515.475 4220.23 129.854 0.472399 8.80007 15.1794
516.555 4220.23 235.036 0.489457 7.89356 18.3726
517.635 4220.23 176.063 0.512451 8.1211 6.53047
518.715 4220.23 47.9881 0.428937 12.0546 0.527607
519.795 4220.23 50.3586 0.299546 17.0118 0.444135
520.875 4220.23 65.2694 0.469864 10.5093 0.786202
521.955 4220.23 175.363 0.565687 8.37454 17.1243
523.035 4220.23 184.023 0.463304 9.03019 13.3478
524.115 4220.23 234.175 0.523576 7.66309 13.1134
525.195 4220.23 147.607 0.392087 12.1908 7.91711
526.275 4220.23 303.775 0.487921 7.41357 17.8598
527.355 4220.23 168.215 0.498498 7.96023 15.6024
528.435 4220.23 47.7219 0.464299 10.625 2.41487
529.515 4220.23 22.3781 0.406025 12.7332 0.870774
530.595 4220.23 18.8756 0.468657 10.4451 0.0921488
531.675 4220.23 19.0809 0.468705 10.4451 0.352066
532.755 4220.23 18.2019 0.384132 13.3896 0.580999
533.835 4220.23 18.3237 0.363838 13.9109 0.417676
534.915 4220.23 16.6966 0.378319 13.5362 0.569993
535.995 4220.23 16.4276 0.394736 12.843 0.0343328
537.075 4220.23 14.203 0.444826 11.1383 0.359361
538.155 4220.23 14.579 0.462559 10.4451 0.18711
539.235 4220.23 15.0081 0.460745 10.4451 0.415975
540.315 4220.23 14.9135 0.415042 12.0546 0.250844
541.395 4220.23 14.1813 0.443431 11.1383 0.247359
542.475 4220.23 16.702 0.461639 10.4451 0.213342
543.555 4220.23 16.8566 0.427764 11.5437 0.513703
544.635 4220.23 18.144 0.441361 11.1383 0.140674
545.715 4220.23 19.9272 0.464304 10.4451 0.45222
546.795 4220.23 21.5598 0.444131 11.1383 0.118992
547.875 4220.23 19.7092 0.289697 16.5319 0.709868
548.955 4220.23 23.2044 0.309476 15.785 0.415202
550.035 4220.23 24.4758 0.293969 16.2622 0.880218
551.115 4220.23 26.1032 0.448641 11.1383 0.585
552.195 4220.23 28.3442 0.46901 10.4451 0.457242
553.275 4220.23 29.0831 0.451425 11.1383 0.166075
554.355 4220.23 31.0739 0.470564 10.4451 0.253688
555.435 4220.23 49.6286 0.511071 10.1805 6.39996
556.515 4220.23 68.9369 0.492432 9.11929 6.66245
557.595 4220.23 47.3453 0.417765 12.0782 2.94629
558.675 4220.23 61.4032 0.507233 8.75425 7.22661
559.755 4220.23 67.7946 0.478377 8.8214 9.17816
560.835 4220.23 45.9999 0.479606 10.2543 0.821926
561.915 4220.23 46.8807 0.452298 11.0766 1.48297
562.995 4220.23 50.4001 0.320569 15.9382 1.05693
564.075 4220.23 78.4858 0.54082 9.48835 5.85668
565.155 4220.23 61.3431 0.498852 10.1902 1.98839
566.235 4220.23 53.9466 0.503382 9.68839 0.482548
567.315 4220.23 128.025 0.49695 8.82217 9.7452
568.395 4220.23 63.0503 0.338432 15.3651 0.25755
569.475 4220.23 69.8038 0.482635 10.4451 0.431858
570.555 4220.23 72.7865 0.429993 12.2369 0.397462
571.635 4220.23 77.4768 0.408465 12.843 1.03563
572.715 4220.23 86.207 0.481604 10.4086 0.654279
573.795 4220.23 91.7223 0.448894 11.5373 0.650588
574.875 4220.23 96.6243 0.374668 14.1744 0.685246
575.955 4220.23 112.542 0.486376 10.1191 1.38234
577.035 4220.23 116.059 0.463732 10.8961 1.37511
578.115 4220.23 115.965 0.423912 12.287 1.13608
579.195 4220.23 116.665 0.437083 11.8181 1.18169
580.275 4220.23 118.759 0.384369 13.6856 0.945518
581.355 4220.23 167.803 0.498791 8.65665 9.37505
582.435 4220.23 311.1 0.510489 7.28856 21.5243
583.515 4220.23 498.694 0.50836 9.01967 3.74628
584.595 4220.23 318.534 0.659126 8.23144 17.4358
585.675 4220.23 222.799 0.49749 8.30122 17.9383
586.755 4220.23 137.688 0.366182 14.2035 0.913652
587.835 4220.23 140.776 0.492646 9.72164 1.24438
588.915 4220.23 133.044 0.398288 13.0811 0.521711
589.995 4220.23 133.276 0.445236 11.334 1.03347
591.075 4220.23 131.641 0.487205 9.4752 3.11722
592.155 4220.23 133.312 0.438826 11.529 0.862912
593.235 4220.23 149.009 0.503219 8.75464 8.40094
594.315 4220.23 131.955 0.450104 11.1283 0.632718
595.395 4220.23 131.123 0.453099 10.9132 0.901068
596.475 4220.23 131.118 0.445802 11.1431 1.12134
597.555 4220.23 134.917 0.351479 14.3343 0.944913
598.635 4220.23 139.395 0.449356 10.763 2.06929
599.715 4220.23 138.728 0.358987 14.0827 0.48073
600.795 4220.23 141.244 0.294049 16.3747 0.35263
601.875 4220.23 149.16 0.448799 11.0577 0.747974
602.955 4220.23 182.198 0.49607 8.98171 7.25949
604.035 4220.23 417.21 0.578679 7.8869 7.64581
605.115 4220.23 355.691 0.510427 9.68189 13.0941

456.075 4219.15 -120 -0.06 0 0
457.155 4219.15 -120 -0.06 0 0
458.235 4219.15 -120 -0.06 0 0
459.315 4219.15 -120 -0.06 0 0
460.395 4219.15 12.1614 0.522141 9.87679 8.60244
461.475 4219.15 19.4363 0.561559 7.94339 10.5289
462.555 4219.15 -120 -0.06 0 0
463.635 4219.15 45.637 0.549423 8.44139 21.2834
464.715 4219.15 318.66 0.501192 8.35961 4.10362
465.795 4219.15 77.3939 0.475933 8.68737 17.3555
466.875 4219.15 -120 -0.06 0 0
467.955 4219.15 -120 -0.06 0 0
469.035 4219.15 -120 -0.06 0 0
470.115 4219.15 -120 -0.06 0 0
471.195 4219.15 -120 -0.06 0 0
472.275 4219.15 -120 -0.06 0 0
473.355 4219.15 -120 -0.06 0 0
474.435 4219.15 -120 -0.06 0 0
475.515 4219.15 -120 -0.06 0 0
476.595 4219.15 -120 -0.06 0 0
477.675 4219.15 -120 -0.06 0 0
478.755 4219.15 -120 -0.06 0 0
479.835 4219.15 -120 -0.06 0 0
480.915 4219.15 -120 -0.06 0 0
481.995 4219.15 -120 -0.06 0 0
483.075 4219.15 -120 -0.06 0 0
484.155 4219.15 -120 -0.06 0 0
485.235 4219.15 -120 -0.06 0 0
486.315 4219.15 41.1919 0.502492 8.99352 13.1388
487.395 4219.15 37.865 0.471136 9.65874 3.29416
488.475 4219.15 108.7 0.410767 11.7549 16.7278
489.555 4219.15 191.935 0.494531 9.61949 7.52421
490.635 4219.15 316.776 0.631964 7.58152 14.1657
491.715 4219.15 97.765 0.650219 7.57593 19.805
492.795 4219.15 58.9338 0.508587 8.59816 10.4652
493.875 4219.15 91.4635 0.44056 10.8786 3.7674
494.955 4219.15 136.29 0.519879 9.18479 3.96224
496.035 4219.15 182.105 0.584846 8.72624 12.7893
497.115 4219.15 222.349 0.566659 7.72335 8.90798
498.195 4219.15 173.891 0.513976 8.4709 9.18044
499.275 4219.15 512.526 0.665036 7.25667 22.1335
500.355 4219.15 524.281 0.519672 8.88586 1.27896
501.435 4219.15 371.43 0.718148 7.88553 24.9659
502.515 4219.15 268.399 0.538304 10.1801 16.6544
503.595 4219.15 339.12 0.415016 11.1383 7.30955
504.675 4219.15 197.987 0.550966 8.68728 11.685
505.755 4219.15 313.268 0.65219 7.45271 21.3559
506.835 4219.15 200.247 0.654829 7.64988 25.9283
507.915 4219.15 472.473 0.593272 7.53913 13.9757
508.995 4219.15 132.026 0.445038 13.1762 17.2587
510.075 4219.15 191.724 0.462869 8.28879 21.4345
511.155 4219.15 144.259 0.518308 8.80348 6.12262
512.235 4219.15 119.41 0.422475 11.8208 2.3768
513.315 4219.15 155.412 0.528705 8.31732 13.8073
514.395 4219.15 153.266 0.579214 7.7928 25.6656
515.475 4219.15 89.3038 0.506043 9.79356 3.61625
516.555 4219.15 90.1447 0.567383 8.81773 9.15474
517.635 4219.15 140.835 0.601977 8.08076 11.8
518.715 4219.15 46.9149 0.478136 10.3383 0.288599
519.795 4219.15 48.2049 0.350165 14.5902 0.684988
520.875 4219.15 61.6813 0.399804 13.2181 1.36811
