x y lead slope theta0 tamb elev
541.935 4275.315 79.58321 0.05102332 0.1970925 32.43483 30.18775
548.415 4275.315 78.28264 0.1677561 0.1311758 32.41776 32.53965
554.895 4275.315 79.46239 1.292327 0.1499917 32.31999 49.68155
561.375 4275.315 79.04504 7.978188 0.1308933 30.73254 301.4734
567.315 4275.315 74.7273 10.25849 0.08 26.7549 893.1857
573.795 4275.315 74.91606 3.879229 0.08 31.08091 228.0478
580.275 4275.315 75.01735 7.780721 0.08243356 31.85428 128.2073
586.755 4275.315 79.43526 0 0.2239071 32.15076 74
593.235 4275.315 79.45759 0 0.2161722 32.15076 74
599.715 4275.315 78.51867 2.500135 0.1053442 31.60473 160.9399
456.615 4274.775 74.98151 12.10907 0.08 29.21083 478.5794
481.455 4274.775 75.18147 3.108125 0.08 31.71634 135.4232
487.935 4274.775 78.43633 0.3103296 0.1311758 32.60772 4.409288
493.875 4274.775 78.61817 5.096406 0.1298528 32.42486 16.79254
500.355 4274.775 78.57161 0.2919614 0.1311758 32.60585 4.017243
506.835 4274.775 78.96249 0.4320718 0.1311758 32.57611 9.048603
513.315 4274.775 79.58461 1.211668 0.1985472 32.46363 23.05471
519.795 4274.775 76.79738 2.126074 0.08838848 31.00711 252.9536
526.275 4274.775 74.94394 0.8790822 0.08 31.68183 145.7499
532.755 4274.775 79.53802 1.43745 0.1968799 32.07569 81.84998
539.235 4274.775 79.65163 1.397849 0.1853262 32.34512 40.62431
545.715 4274.775 78.59865 0.4675921 0.1311758 32.43324 30.15063
551.655 4274.775 79.91797 0.2188421 0.1519702 32.39717 35.56668
558.135 4274.775 79.56286 7.053598 0.2106899 31.66277 137.9483
564.615 4274.775 79.32942 14.25715 0.1326033 29.60959 457.6171
571.095 4274.775 78.33871 7.013683 0.09494113 29.42077 486.4037
577.575 4274.775 79.38047 1.666804 0.2251664 31.72013 143.8962
584.055 4274.775 79.62026 0 0.1849286 32.15076 74
590.535 4274.775 79.51737 0 0.2031127 32.15076 74
597.015 4274.775 79.46653 0.466062 0.2143535 32.11098 79.51106
603.495 4274.775 74.9758 3.267497 0.08407824 31.21853 223.7831
459.855 4274.235 77.90506 35.17976 0.08 31.05632 84.35327
484.695 4274.235 77.42767 0.3215681 0.1311758 32.62196 0.9012654
491.715 4274.235 79.70453 0.3906199 0.1813947 32.6147 3.050803
498.195 4274.235 78.67071 0.2448262 0.1311758 32.60028 5.228931
504.675 4274.235 78.70347 0.1483534 0.1311758 32.5775 7.985498
511.155 4274.235 75.85067 8.061881 0.08929636 32.31463 23.49162
517.635 4274.235 75.86113 20.80376 0.08 30.88558 161.8185
524.115 4274.235 76.2028 16.80337 0.08 30.94393 234.5124
530.055 4274.235 79.68523 1.705825 0.1757213 32.10029 80.47762
536.535 4274.235 79.40924 1.425075 0.2372581 32.21042 62.91957
543.015 4274.235 79.74674 0.1360242 0.1727646 32.43338 30.41945
549.495 4274.235 78.84024 0.223142 0.1311758 32.41277 33.67334
555.975 4274.235 79.65963 0.6434274 0.1802861 32.23664 62.10204
562.455 4274.235 78.12452 8.017004 0.09781481 30.66053 300.4578
568.935 4274.235 79.1375 19.50926 0.1191463 28.81064 574.8406
575.415 4274.235 77.83793 4.895339 0.1000248 31.54499 161.1853
581.895 4274.235 78.56755 0.7521183 0.1102438 32.04266 89.82984
587.835 4274.235 79.46717 0 0.2143535 32.15076 74
594.315 4274.235 77.84952 0.143025 0.1311758 32.1391 75.52023
600.795 4274.235 79.43749 4.234407 0.2217055 31.71822 138.8774
457.695 4273.695 78.69901 36.60075 0.08 28.62467 418.7192
482.535 4273.695 75.25257 11.72164 0.08 32.58343 15.43373
490.095 4273.695 79.68336 0.07644634 0.1849286 32.60708 3.729029
496.575 4273.695 78.65799 0.3789572 0.1311758 32.60991 3.662418
503.055 4273.695 78.76427 0.2354343 0.1311758 32.58225 7.659405
509.535 4273.695 79.4496 1.008167 0.2333876 32.48156 21.11084
515.475 4273.695 78.1555 1.735225 0.08867512 32.19321 66.59354
521.955 4273.695 74.64461 5.432202 0.08 31.01093 242.5336
528.435 4273.695 79.78781 3.855672 0.1636589 31.86333 108.656
534.915 4273.695 78.14152 5.470584 0.102381 31.84816 103.3552
541.395 4273.695 80.08769 3.479346 0.1475146 32.31107 40.96828
547.875 4273.695 79.30192 0.368501 0.1311758 32.41301 33.88361
554.355 4273.695 79.46901 0.2276014 0.2210478 32.39111 36.82813
560.835 4273.695 79.44158 2.222676 0.2001153 31.3332 204.317
567.315 4273.695 75.41684 19.86446 0.08 28.14433 676.2457
573.255 4273.695 75.37607 9.723729 0.08 29.85382 393.5326
579.735 4273.695 78.31163 0.9995615 0.12723 31.99231 99.90469
586.215 4273.695 79.542 0 0.1970925 32.15076 74
592.695 4273.695 79.4809 0 0.2103475 32.15076 74
599.175 4273.695 78.00997 1.99118 0.11478 31.95776 101.0028
456.075 4273.155 75.26359 11.39796 0.08 27.78185 712.2674
480.375 4273.155 78.61302 1.394135 0.1261841 32.6432 1.290346
489.555 4273.155 77.75823 0.2502483 0.1311758 32.60768 3.215069
495.495 4273.155 79.98782 1.595805 0.1519702 32.58195 3.790543
501.975 4273.155 79.44014 0.6110858 0.242583 32.59162 5.939111
508.455 4273.155 74.73513 6.924767 0.08 31.97724 77.30655
514.935 4273.155 79.58807 16.99309 0.1223914 31.09024 166.2872
521.415 4273.155 75.5508 16.59707 0.08 30.42117 320.2387
527.895 4273.155 76.63591 8.906453 0.0884001 31.1967 188.9383
534.375 4273.155 75.00676 14.24015 0.08 31.20557 158.7734
540.855 4273.155 79.80668 4.76933 0.1684519 32.13159 62.26399
547.335 4273.155 79.31081 0.2856992 0.34 32.40907 34.00939
553.275 4273.155 79.34515 0.3936737 0.2910121 32.40453 35.39175
559.755 4273.155 79.34322 6.068976 0.1471777 31.69382 143.5127
566.235 4273.155 74.87505 6.686312 0.08 28.85827 590.4926
572.715 4273.155 75.75172 13.84436 0.08 29.03465 550.0355
579.195 4273.155 79.86151 1.275275 0.1554885 31.98227 100.7472
585.675 4273.155 79.50392 0 0.205723 32.15076 74
592.155 4273.155 79.48917 0 0.2081243 32.15076 74
598.635 4273.155 77.89312 0.4855244 0.1178301 32.03804 90.76704
605.115 4273.155 76.0955 4.408835 0.1133123 31.45236 186.4841
461.475 4272.615 75.32349 9.994869 0.08 32.37817 23.74958
491.175 4272.615 78.21352 1.60139 0.1220956 32.60838 1.228173
497.655 4272.615 79.84824 0.2904612 0.1641342 32.61524 2.143879
504.135 4272.615 79.3327 0.4195514 0.34 32.60548 4.950774
510.615 4272.615 78.47118 8.072536 0.09129889 31.47134 164.7293
517.095 4272.615 75.77999 7.462246 0.08 30.65517 285.7489
523.575 4272.615 79.00508 17.0276 0.09838594 29.55291 393.7166
530.055 4272.615 74.96512 12.48736 0.08 30.40485 300.7417
536.535 4272.615 80.10587 29.0412 0.1059505 29.16514 351.6265
542.475 4272.615 80.35198 27.90392 0.09395755 30.26055 197.6959
548.955 4272.615 78.73142 0.1856517 0.1311758 32.40674 34.68936
555.435 4272.615 79.37383 0.1949826 0.2602977 32.36307 41.10319
561.915 4272.615 78.11172 6.925488 0.1121545 31.45574 185.1819
568.395 4272.615 74.70383 14.02574 0.08 29.03738 558.8871
574.875 4272.615 78.73168 10.30458 0.09324116 30.64846 311.8195
581.355 4272.615 78.46324 2.77049 0.1324367 31.90343 104.7895
587.835 4272.615 78.2718 4.796709 0.09062569 31.99046 93.97956
593.775 4272.615 79.85737 0.1884398 0.1519702 32.14426 75.30894
600.255 4272.615 78.44719 2.446942 0.1311758 31.89776 117.0091
457.155 4272.075 75.6011 13.03513 0.08 27.4737 739.0601
483.075 4272.075 78.55991 0.9370486 0.1311758 32.60175 6.564866
491.715 4272.075 79.93775 3.925269 0.1580997 32.55422 6.30075
498.195 4272.075 79.33154 0.5078452 0.34 32.60537 3.351059
504.675 4272.075 75.58129 9.009368 0.08 32.19547 41.48491
511.155 4272.075 75.7154 10.94863 0.08 30.91011 226.1127
517.635 4272.075 75.97604 16.7406 0.08 29.81075 385.0149
523.575 4272.075 77.0241 24.3747 0.08 27.9904 600.9324
530.055 4272.075 74.4677 10.71916 0.08 30.32479 326.9594
536.535 4272.075 75.87259 19.54524 0.08 28.5122 537.8265
543.015 4272.075 78.12548 36.13037 0.08 28.24144 421.2555
549.495 4272.075 79.5388 0.3647641 0.205723 32.4116 34.59357
555.975 4272.075 78.909 0.610154 0.1311758 32.36002 43.04265
562.455 4272.075 78.63381 6.438581 0.125475 31.40529 193.0254
568.935 4272.075 75.63029 15.50092 0.08 30.05367 368.4738
575.415 4272.075 75.02468 4.04771 0.08 31.01263 253.4973
581.355 4272.075 75.92708 4.709802 0.09022442 31.74119 139.5176
587.835 4272.075 75.38112 3.886765 0.08167617 31.72176 128.9788
594.315 4272.075 78.36112 0.4733743 0.1311758 32.13498 75.89288
600.795 4272.075 78.73669 2.647463 0.1205906 31.89217 117.8076
457.695 4271.535 75.15113 13.10102 0.08 26.61405 874.3372
485.235 4271.535 77.83855 0.3983589 0.1311758 32.62781 0.7313312
494.415 4271.535 79.76302 0.1554977 0.1733613 32.60511 4.406487
500.895 4271.535 79.58442 0.5494655 0.2002533 32.60289 3.415
507.375 4271.535 79.42766 2.752424 0.2468306 32.37017 32.54274
513.315 4271.535 75.27431 14.15242 0.08 30.40201 301.2549
519.795 4271.535 74.93579 8.350386 0.08 28.24682 647.9141
526.275 4271.535 78.4712 7.749827 0.1055615 27.87618 740.1872
532.755 4271.535 76.78975 21.92671 0.08 30.20669 316.3122
539.235 4271.535 79.6847 18.75711 0.1225255 29.32179 439.5996
545.715 4271.535 78.37902 2.978961 0.1115315 32.27347 48.26226
552.195 4271.535 77.89294 0.2206567 0.1311758 32.38765 37.01957
558.675 4271.535 78.2376 1.688602 0.097656 32.26991 58.42443
565.155 4271.535 79.22328 4.588459 0.137067 31.25197 217.6011
571.095 4271.535 75.56838 19.64339 0.08 30.1704 347.3321
577.575 4271.535 78.63737 5.631635 0.1004833 31.85409 112.1366
584.055 4271.535 78.74573 3.856372 0.1311758 31.66572 153.9257
590.535 4271.535 79.76897 3.314089 0.1650668 31.90268 102.684
597.015 4271.535 78.54048 0.14256 0.1311758 32.11466 79.7841
603.495 4271.535 78.06723 3.027365 0.1192812 31.65075 151.6099
460.395 4270.995 77.15409 27.47792 0.08 29.88314 277.5162
492.255 4270.995 78.36988 4.545003 0.108918 32.27012 63.66675
498.195 4270.995 77.29246 0.1912434 0.1311758 32.60882 3.841915
504.675 4270.995 79.68208 1.061272 0.1848834 32.61359 4.508907
511.155 4270.995 75.43218 10.47283 0.08 29.87443 383.8627
517.635 4270.995 79.29633 16.00147 0.1060232 29.63817 410.9981
524.115 4270.995 78.31009 35.97789 0.08 28.35089 522.5263
530.595 4270.995 80.14841 18.13011 0.2370434 30.98734 221.11
537.075 4270.995 79.566 12.19423 0.1838193 28.18562 639.0886
543.555 4270.995 79.46238 12.23874 0.1449816 29.66137 440.1978
550.035 4270.995 79.32105 0.4088656 0.34 32.40676 34.43425
555.975 4270.995 78.87926 0.1684026 0.1311758 32.36901 40.06606
562.455 4270.995 74.5217 2.941049 0.08218218 31.77712 134.2979
568.935 4270.995 75.1337 8.31298 0.08 30.91154 270.802
575.415 4270.995 79.58047 1.002807 0.1759561 31.37545 193.4778
581.895 4270.995 77.94942 2.665689 0.1073951 31.7024 146.5067
588.375 4270.995 78.39938 2.866139 0.1097456 31.62033 149.3299
594.855 4270.995 78.55313 0.2677971 0.1311758 32.14216 75.93999
601.335 4270.995 79.93386 2.008046 0.1494613 31.8957 110.2572
458.235 4270.455 74.92415 10.20219 0.08 26.11399 976.1938
488.475 4270.455 79.60676 0.3894286 0.1970925 32.62189 0.5600221
494.955 4270.455 79.71646 0.6169269 0.1794589 32.59197 4.675596
501.435 4270.455 78.16044 0.3620474 0.1311758 32.60055 5.617236
507.915 4270.455 74.8803 11.55575 0.08 31.73381 92.3191
514.395 4270.455 74.53514 7.917444 0.08 28.72746 572.908
520.875 4270.455 75.54883 16.40447 0.08 27.68637 722.0107
527.355 4270.455 75.21075 4.537366 0.08435986 28.53591 624.0797
533.835 4270.455 79.7647 25.95331 0.1020435 27.38863 657.7284
540.315 4270.455 75.30908 15.37337 0.08 23.47077 1340.509
546.255 4270.455 80.24153 29.40994 0.1096327 30.86491 93.25961
552.735 4270.455 78.86145 0.4412692 0.1311758 32.38376 37.94093
559.215 4270.455 78.54607 1.584337 0.1133452 32.31439 49.63091
565.695 4270.455 74.48511 5.762797 0.08 31.5256 177.6542
572.175 4270.455 78.20055 5.338961 0.1176853 31.7104 149.5391
578.655 4270.455 79.49782 0.1175406 0.2069284 32.12932 77.5806
585.135 4270.455 79.2497 7.523385 0.1283184 31.51087 152.4668
591.615 4270.455 79.55256 0.4685936 0.1945414 32.0988 81.59233
597.555 4270.455 78.32389 0.1480308 0.1311758 32.09618 82.42704
604.035 4270.455 78.56987 2.326781 0.1121953 31.83567 125.3066
460.935 4269.915 74.66295 10.99955 0.08 31.90197 101.7401
492.255 4269.915 75.404 10.36466 0.08 32.20328 53.766
498.735 4269.915 79.90392 0.2034891 0.1519702 32.61229 2.513574
505.215 4269.915 79.41823 1.034617 0.247991 32.5442 11.10515
511.695 4269.915 75.97634 12.12492 0.08 30.08386 361.8253
518.175 4269.915 75.10242 16.45931 0.08 27.84898 710.0816
524.655 4269.915 79.74429 14.48062 0.2046724 29.21209 489.512
530.595 4269.915 80.28514 18.99139 0.2027953 30.58698 252.4946
537.075 4269.915 77.23314 24.40453 0.08941532 26.86255 814.4532
543.555 4269.915 75.34235 12.42966 0.08 28.41622 626.1586
550.035 4269.915 79.31347 0.541957 0.34 32.38775 36.23489
556.515 4269.915 78.79001 0.4498002 0.1311758 32.3738 40.72293
562.995 4269.915 79.438 1.210232 0.2238345 32.13358 78.97073
569.475 4269.915 79.54268 4.425315 0.1945088 31.59769 166.9518
575.955 4269.915 74.44332 10.17185 0.08 31.66308 153.6032
582.435 4269.915 75.34267 3.985075 0.09287381 31.86042 123.3687
588.375 4269.915 75.7422 4.385934 0.08339341 31.65416 154.2345
594.855 4269.915 79.65466 0.1425764 0.1794589 32.14464 74.92538
601.335 4269.915 79.76879 0.812795 0.1641342 32.05288 90.93045
458.235 4269.375 78.9793 18.03328 0.09736704 26.81919 853.6939
489.015 4269.375 78.90835 0.2780126 0.1311758 32.62976 0.8451421
496.035 4269.375 79.62767 0.6062468 0.193559 32.60683 2.641362
502.515 4269.375 79.3797 0.5457065 0.2796386 32.6101 3.29492
508.995 4269.375 79.56409 2.416853 0.1889417 31.79585 122.0838
515.475 4269.375 75.39793 18.24606 0.08 29.41416 466.0241
521.415 4269.375 79.42974 7.907933 0.1549242 27.01735 872.1298
527.895 4269.375 75.93436 17.73045 0.08 28.60498 589.9595
534.375 4269.375 78.20408 9.944541 0.1252191 26.60679 893.7312
540.855 4269.375 74.87806 10.4442 0.08 25.29185 1139.26
547.335 4269.375 74.29837 4.58979 0.08 32.28336 42.53619
553.815 4269.375 79.33838 0.1757639 0.2981114 32.38435 37.83139
560.295 4269.375 79.79653 0.1672716 0.1654995 32.33799 45.34972
566.775 4269.375 78.33416 3.398165 0.1319133 31.91039 117.3308
572.715 4269.375 78.34428 2.2877 0.1249136 32.12319 82.70429
579.195 4269.375 78.73774 1.904082 0.1084194 32.20255 70.13009
585.675 4269.375 78.44716 1.735828 0.1311758 31.80041 130.5567
592.155 4269.375 78.36305 1.712283 0.1265488 32.12026 80.95065
598.635 4269.375 79.69977 0.2570678 0.1727646 32.07623 84.94594
605.115 4269.375 79.8309 0.2691782 0.1570929 31.9945 97.53226
462.015 4268.835 79.81165 7.220564 0.180156 32.27265 31.1307
493.335 4268.835 79.4008 0.3474284 0.2661701 32.6124 3.597809
499.815 4268.835 79.84419 0.6123655 0.1641342 32.60899 4.922477
505.755 4268.835 78.00955 4.850803 0.1162164 32.29242 39.43145
512.235 4268.835 75.00186 12.36646 0.08 28.21047 634.1043
518.715 4268.835 75.61696 16.01192 0.08 27.75243 742.3599
525.195 4268.835 74.93444 12.87764 0.08 27.55507 735.1846
531.675 4268.835 76.31137 18.87391 0.08 29.26213 440.3332
538.155 4268.835 77.15084 30.88687 0.08 24.91385 1102.553
544.635 4268.835 78.7474 6.168862 0.1040362 29.04866 545.399
551.115 4268.835 78.72832 0.4813361 0.1311758 32.38663 37.34694
557.595 4268.835 79.25593 0.4210727 0.1311758 32.35872 41.4236
563.535 4268.835 79.79576 2.174505 0.1662864 32.31009 54.04891
570.015 4268.835 77.95665 2.25415 0.1182931 32.03559 94.91657
576.495 4268.835 79.90364 1.513096 0.1547906 32.21603 67.15026
582.975 4268.835 78.12761 2.814769 0.09581231 32.04135 93.67227
589.455 4268.835 78.25974 2.445804 0.1007659 32.06198 92.70508
595.935 4268.835 78.69984 0.4299363 0.1311758 32.11868 78.79359
602.415 4268.835 79.34182 0.1895899 0.254502 32.0325 91.78196
459.315 4268.295 75.03169 10.25645 0.08 29.02198 551.8343
490.095 4268.295 78.78765 0.2503157 0.1311758 32.626 0.7900962
496.575 4268.295 79.07206 0.5688075 0.1311758 32.59836 5.236613
503.055 4268.295 79.07965 0.4329943 0.1311758 32.58962 5.727279
509.535 4268.295 79.78006 19.76786 0.1011476 30.27701 328.4486
516.015 4268.295 76.07856 23.01075 0.08 29.85422 390.1125
522.495 4268.295 75.05096 10.15876 0.08 26.80863 904.7939
528.975 4268.295 78.59675 10.8018 0.09453836 29.97551 368.7087
535.455 4268.295 74.44023 4.195693 0.08 24.00224 1321.264
541.935 4268.295 79.49778 10.41866 0.1611809 26.92019 873.2617
548.415 4268.295 78.70021 3.84926 0.1299956 32.15441 66.43946
554.355 4268.295 77.69627 0.6073044 0.1311758 32.38254 38.61858
560.835 4268.295 79.5911 0.3652675 0.193559 32.35585 42.95014
567.315 4268.295 76.92237 1.959111 0.1230208 32.11319 83.86275
573.795 4268.295 79.34916 0.4834984 0.2719162 32.28475 53.80025
580.275 4268.295 78.00312 1.7644 0.1044927 32.24977 61.5158
586.755 4268.295 77.95081 4.594749 0.1085822 31.95384 98.92972
593.235 4268.295 78.86206 0.1614774 0.1311758 32.14845 74.74091
599.715 4268.295 78.66326 0.1145545 0.1311758 32.06752 86.68841
456.075 4267.755 75.96066 18.20855 0.08 24.56028 1155.184
462.555 4267.755 78.5286 10.78302 0.1024172 32.19334 26.06366
492.795 4267.755 78.87692 0.2006958 0.1311758 32.60046 4.327894
499.275 4267.755 79.98909 0.2036135 0.1519702 32.61444 3.092219
505.755 4267.755 78.42686 5.607963 0.1036296 31.91747 104.0538
512.235 4267.755 74.39868 6.2778 0.08 27.46674 773.9672
518.715 4267.755 74.79467 8.433713 0.08 27.28984 808.6029
525.195 4267.755 75.03357 12.50902 0.08 28.71137 610.3833
531.675 4267.755 74.63159 9.226731 0.08 28.90592 559.3862
537.615 4267.755 80.10943 30.04319 0.1120773 23.93194 1162.109
544.095 4267.755 75.34508 14.59302 0.08 29.8189 418.0563
550.575 4267.755 79.33446 0.3309576 0.2931837 32.33391 45.09485
557.055 4267.755 79.32142 0.3397599 0.34 32.37334 40.54973
563.535 4267.755 78.64308 0.278639 0.1311758 32.34485 44.06668
570.015 4267.755 78.79608 1.776575 0.1335024 32.28545 57.13299
576.495 4267.755 78.47981 0.0980245 0.1311758 32.24599 59.17271
582.975 4267.755 79.31266 1.267974 0.34 32.24086 62.91592
589.455 4267.755 79.46218 1.810006 0.2187153 32.18703 72.10184
595.395 4267.755 79.45048 0.3184172 0.2178869 32.12372 77.44894
601.875 4267.755 78.83706 0.1924599 0.1311758 32.02823 92.60656
458.775 4267.215 76.09385 20.17229 0.08 27.77207 713.3312
485.775 4267.215 78.376 0.2276163 0.1311758 32.62593 1.310248
493.875 4267.215 78.32754 0.3838614 0.1311758 32.61708 3.11361
500.355 4267.215 79.3625 0.5889376 0.2976481 32.6298 1.66303
506.835 4267.215 75.71074 14.71333 0.08 31.08044 196.7597
513.315 4267.215 75.11424 11.52512 0.08 26.77151 887.4811
519.795 4267.215 75.1353 15.27277 0.08 25.83126 999.655
525.735 4267.215 74.43334 6.410839 0.08 28.70744 609.2296
532.215 4267.215 77.9194 22.13149 0.08671911 27.83425 665.0394
538.695 4267.215 74.58355 7.795274 0.08 24.56786 1243.964
545.175 4267.215 75.55037 8.963866 0.08 30.57954 324.3215
551.655 4267.215 77.89175 1.065553 0.1311758 32.35301 43.87324
558.135 4267.215 79.60895 0.659529 0.1311758 32.3703 41.72935
564.615 4267.215 77.8734 0.9743971 0.1311758 32.34267 46.64175
571.095 4267.215 79.30345 0.3160472 0.34 32.29713 51.41294
577.035 4267.215 79.30254 0.3291389 0.34 32.24516 59.61868
583.515 4267.215 79.28926 0.5736009 0.34 32.21187 63.78756
589.995 4267.215 78.99577 1.742033 0.1308995 32.10374 84.60959
596.475 4267.215 79.52035 0.1636015 0.2002533 32.10445 81.31867
602.955 4267.215 78.85648 0.1348381 0.1311758 32.01519 94.92923
459.855 4266.675 78.9994 7.405064 0.1358328 29.84956 437.16
487.395 4266.675 78.37381 3.302773 0.1215126 32.60551 3.349819
496.575 4266.675 78.51473 0.4278171 0.1311758 32.61517 2.026573
503.595 4266.675 79.87147 0.5393324 0.1613385 32.6045 4.960262
509.535 4266.675 79.43985 2.246593 0.1676247 29.64035 456.7792
516.015 4266.675 74.96199 11.64938 0.08 28.12472 646.6066
522.495 4266.675 79.39863 1.788375 0.1571198 28.27961 665.298
528.975 4266.675 74.67943 14.41691 0.08 28.25879 610.1091
535.455 4266.675 76.7204 25.09935 0.08 24.31446 1246.296
541.935 4266.675 76.74584 27.98269 0.08 24.33554 1180.121
548.415 4266.675 78.02456 5.819808 0.09235045 31.96992 104.374
554.895 4266.675 79.51362 0.3802088 0.2103475 32.36041 40.99171
561.375 4266.675 79.73547 0.3314831 0.1727646 32.32936 45.81554
567.315 4266.675 79.30181 0.2359074 0.34 32.31097 48.84972
573.795 4266.675 79.30159 0.07139182 0.34 32.27908 54.08386
580.275 4266.675 79.66525 0.1253158 0.1794589 32.22631 62.16217
586.755 4266.675 79.93556 0.2378169 0.1519702 32.18486 69.23955
593.235 4266.675 78.78642 0.2504923 0.1311758 32.13104 76.66861
599.715 4266.675 79.46258 0.3045192 0.2124173 32.05406 88.26685
456.615 4266.135 75.76906 1.007638 0.08989062 25.42024 1111.442
463.095 4266.135 75.12462 16.7825 0.08 31.14152 157.5939
487.935 4266.135 78.89067 0.5539676 0.1311758 32.62278 2.093329
497.115 4266.135 79.33748 0.2009971 0.34 32.61515 2.164608
